facility_name,day,bucket_index,time_bucket_15,avg_percent,sample_count,median_percent,p75_percent,confidence
RIMAC Fitness Gym,Friday,82,20:30,56.6,5,55.0,71.0,Low
RIMAC Fitness Gym,Friday,83,20:45,63.0,5,63.0,71.0,Low
RIMAC Fitness Gym,Friday,84,21:00,57.166666666666664,6,53.5,66.75,Medium
RIMAC Fitness Gym,Friday,85,21:15,57.2,5,55.0,65.0,Low
RIMAC Fitness Gym,Friday,86,21:30,55.6,5,52.0,65.0,Low
RIMAC Fitness Gym,Friday,87,21:45,58.8,5,58.0,65.0,Low
RIMAC Fitness Gym,Friday,88,22:00,54.4,5,51.0,58.0,Low
RIMAC Fitness Gym,Friday,89,22:15,55.8,5,49.0,66.0,Low
RIMAC Fitness Gym,Friday,90,22:30,43.333333333333336,6,42.5,51.5,Medium
RIMAC Fitness Gym,Friday,91,22:45,34.4,5,31.0,41.0,Low
RIMAC Fitness Gym,Saturday,32,08:00,0.8,5,1.0,1.0,Low
RIMAC Fitness Gym,Saturday,33,08:15,8.6,5,9.0,11.0,Low
RIMAC Fitness Gym,Saturday,34,08:30,19.0,6,20.0,28.75,Medium
RIMAC Fitness Gym,Saturday,35,08:45,22.4,5,22.0,23.0,Low
RIMAC Fitness Gym,Saturday,36,09:00,25.5,6,27.0,32.0,Medium
RIMAC Fitness Gym,Saturday,37,09:15,28.0,5,35.0,37.0,Low
RIMAC Fitness Gym,Saturday,38,09:30,28.8,5,35.0,41.0,Low
RIMAC Fitness Gym,Saturday,39,09:45,30.166666666666668,6,34.0,42.5,Medium
RIMAC Fitness Gym,Saturday,40,10:00,29.4,5,31.0,41.0,Low
RIMAC Fitness Gym,Saturday,41,10:15,32.0,6,33.0,47.75,Medium
RIMAC Fitness Gym,Saturday,42,10:30,34.6,5,27.0,57.0,Low
RIMAC Fitness Gym,Saturday,43,10:45,34.166666666666664,6,37.5,49.5,Medium
RIMAC Fitness Gym,Saturday,44,11:00,36.0,5,43.0,52.0,Low
RIMAC Fitness Gym,Saturday,45,11:15,36.2,5,47.0,48.0,Low
RIMAC Fitness Gym,Saturday,46,11:30,38.666666666666664,6,44.5,50.5,Medium
RIMAC Fitness Gym,Saturday,47,11:45,48.8,5,43.0,79.0,Low
RIMAC Fitness Gym,Saturday,48,12:00,35.0,5,43.0,54.0,Low
RIMAC Fitness Gym,Saturday,49,12:15,41.666666666666664,6,52.0,55.25,Medium
RIMAC Fitness Gym,Saturday,50,12:30,40.8,5,50.0,59.0,Low
RIMAC Fitness Gym,Saturday,51,12:45,39.0,6,49.0,52.0,Medium
RIMAC Fitness Gym,Saturday,52,13:00,36.6,5,47.0,53.0,Low
RIMAC Fitness Gym,Saturday,53,13:15,37.666666666666664,6,48.0,49.0,Medium
RIMAC Fitness Gym,Saturday,54,13:30,33.2,5,45.0,45.0,Low
RIMAC Fitness Gym,Saturday,55,13:45,34.833333333333336,6,40.0,40.75,Medium
RIMAC Fitness Gym,Saturday,56,14:00,29.6,5,36.0,39.0,Low
RIMAC Fitness Gym,Saturday,57,14:15,29.2,5,34.0,39.0,Low
RIMAC Fitness Gym,Saturday,58,14:30,34.166666666666664,6,41.5,45.0,Medium
RIMAC Fitness Gym,Saturday,59,14:45,37.5,6,46.0,49.0,Medium
RIMAC Fitness Gym,Saturday,60,15:00,39.75,4,52.5,53.0,Low
RIMAC Fitness Gym,Saturday,61,15:15,39.2,5,45.0,47.0,Low
RIMAC Fitness Gym,Saturday,62,15:30,35.75,4,45.0,48.25,Low
RIMAC Fitness Gym,Saturday,63,15:45,36.8,5,42.0,47.0,Low
RIMAC Fitness Gym,Saturday,64,16:00,35.5,4,41.0,50.75,Low
RIMAC Fitness Gym,Saturday,65,16:15,37.0,5,39.0,45.0,Low
RIMAC Fitness Gym,Saturday,66,16:30,37.75,4,44.0,51.0,Low
RIMAC Fitness Gym,Saturday,67,16:45,43.2,5,47.0,50.0,Low
RIMAC Fitness Gym,Saturday,68,17:00,44.5,4,50.0,56.75,Low
RIMAC Fitness Gym,Saturday,69,17:15,41.8,5,42.0,59.0,Low
RIMAC Fitness Gym,Saturday,70,17:30,42.25,4,50.5,56.75,Low
RIMAC Fitness Gym,Saturday,71,17:45,41.5,4,48.0,54.0,Low
RIMAC Fitness Gym,Saturday,72,18:00,43.734,5,52.0,55.0,Low
RIMAC Fitness Gym,Saturday,73,18:15,40.465999999999994,5,45.33,53.0,Low
RIMAC Fitness Gym,Saturday,74,18:30,46.8,5,54.0,58.0,Low
RIMAC Fitness Gym,Saturday,75,18:45,43.8,5,49.0,58.0,Low
RIMAC Fitness Gym,Saturday,76,19:00,43.4,5,45.0,63.0,Low
RIMAC Fitness Gym,Saturday,77,19:15,48.8,5,51.0,68.0,Low
RIMAC Fitness Gym,Saturday,78,19:30,41.0,5,41.0,63.0,Low
RIMAC Fitness Gym,Saturday,79,19:45,39.0,4,46.0,56.25,Low
RIMAC Fitness Gym,Saturday,80,20:00,42.2,5,51.0,51.0,Low
RIMAC Fitness Gym,Saturday,81,20:15,42.0,5,50.0,54.0,Low
RIMAC Fitness Gym,Saturday,82,20:30,39.8,5,45.0,49.0,Low
RIMAC Fitness Gym,Saturday,83,20:45,40.0,5,45.0,52.0,Low
RIMAC Fitness Gym,Saturday,84,21:00,40.0,5,47.0,55.0,Low
RIMAC Fitness Gym,Saturday,85,21:15,43.0,5,53.0,55.0,Low
RIMAC Fitness Gym,Saturday,86,21:30,42.6,5,47.0,57.0,Low
RIMAC Fitness Gym,Saturday,87,21:45,44.8,5,53.0,62.0,Low
RIMAC Fitness Gym,Saturday,88,22:00,41.4,5,46.0,61.0,Low
RIMAC Fitness Gym,Saturday,89,22:15,39.8,5,52.0,54.0,Low
RIMAC Fitness Gym,Saturday,90,22:30,33.4,5,36.0,48.0,Low
RIMAC Fitness Gym,Saturday,91,22:45,22.0,5,28.0,33.0,Low
RIMAC Fitness Gym,Sunday,32,08:00,3.0,4,0.5,3.5,Low
RIMAC Fitness Gym,Sunday,33,08:15,13.0,4,12.0,14.25,Low
RIMAC Fitness Gym,Sunday,34,08:30,22.2,5,21.0,24.0,Low
RIMAC Fitness Gym,Sunday,35,08:45,28.5,4,28.5,32.0,Low
RIMAC Fitness Gym,Sunday,36,09:00,29.0,4,28.0,30.25,Low
RIMAC Fitness Gym,Sunday,37,09:15,27.75,4,28.0,33.0,Low
RIMAC Fitness Gym,Sunday,38,09:30,28.5,4,29.0,34.5,Low
RIMAC Fitness Gym,Sunday,39,09:45,32.8,5,30.0,36.0,Low
RIMAC Fitness Gym,Sunday,40,10:00,35.8,5,36.0,37.0,Low
RIMAC Fitness Gym,Sunday,41,10:15,36.2,5,37.0,39.0,Low
RIMAC Fitness Gym,Sunday,42,10:30,34.4,5,33.0,39.0,Low
RIMAC Fitness Gym,Sunday,43,10:45,37.0,5,35.0,45.0,Low
RIMAC Fitness Gym,Sunday,44,11:00,35.2,5,31.0,41.0,Low
RIMAC Fitness Gym,Sunday,45,11:15,32.4,5,29.0,31.0,Low
RIMAC Fitness Gym,Sunday,46,11:30,32.8,5,35.0,35.0,Low
RIMAC Fitness Gym,Sunday,47,11:45,34.6,5,31.0,42.0,Low
RIMAC Fitness Gym,Sunday,48,12:00,35.6,5,33.0,39.0,Low
RIMAC Fitness Gym,Sunday,49,12:15,43.0,5,41.0,49.0,Low
RIMAC Fitness Gym,Sunday,50,12:30,40.2,5,45.0,47.0,Low
RIMAC Fitness Gym,Sunday,51,12:45,39.0,5,37.0,43.0,Low
RIMAC Fitness Gym,Sunday,52,13:00,38.2,5,38.0,41.0,Low
RIMAC Fitness Gym,Sunday,53,13:15,37.6,5,37.0,40.0,Low
RIMAC Fitness Gym,Sunday,54,13:30,38.2,5,37.0,42.0,Low
RIMAC Fitness Gym,Sunday,55,13:45,33.6,5,35.0,37.0,Low
RIMAC Fitness Gym,Sunday,56,14:00,32.6,5,33.0,35.0,Low
RIMAC Fitness Gym,Sunday,57,14:15,35.4,5,35.0,39.0,Low
RIMAC Fitness Gym,Sunday,58,14:30,38.0,5,39.0,40.0,Low
RIMAC Fitness Gym,Sunday,59,14:45,35.4,5,32.0,39.0,Low
RIMAC Fitness Gym,Sunday,60,15:00,38.6,5,39.0,43.0,Low
RIMAC Fitness Gym,Sunday,61,15:15,40.8,5,37.0,39.0,Low
RIMAC Fitness Gym,Sunday,62,15:30,42.0,5,38.0,46.0,Low
RIMAC Fitness Gym,Sunday,63,15:45,45.2,5,40.0,45.0,Low
RIMAC Fitness Gym,Sunday,64,16:00,55.8,5,44.0,51.0,Low
RIMAC Fitness Gym,Sunday,65,16:15,46.6,5,39.0,40.0,Low
RIMAC Fitness Gym,Sunday,66,16:30,49.6,5,43.0,50.0,Low
RIMAC Fitness Gym,Sunday,67,16:45,47.4,5,41.0,43.0,Low
RIMAC Fitness Gym,Sunday,68,17:00,48.2,5,46.0,47.0,Low
RIMAC Fitness Gym,Sunday,69,17:15,50.6,5,51.0,57.0,Low
RIMAC Fitness Gym,Sunday,70,17:30,49.8,5,47.0,57.0,Low
RIMAC Fitness Gym,Sunday,71,17:45,49.8,5,47.0,53.0,Low
RIMAC Fitness Gym,Sunday,72,18:00,51.8,5,43.0,66.0,Low
RIMAC Fitness Gym,Sunday,73,18:15,53.0,5,59.0,63.0,Low
RIMAC Fitness Gym,Sunday,74,18:30,53.4,5,56.0,68.0,Low
RIMAC Fitness Gym,Sunday,75,18:45,55.0,5,55.0,64.0,Low
RIMAC Fitness Gym,Sunday,76,19:00,51.6,5,51.0,61.0,Low
RIMAC Fitness Gym,Sunday,77,19:15,47.4,5,49.0,53.0,Low
RIMAC Fitness Gym,Sunday,78,19:30,48.4,5,48.0,51.0,Low
RIMAC Fitness Gym,Sunday,79,19:45,49.2,5,50.0,51.0,Low
RIMAC Fitness Gym,Sunday,80,20:00,44.4,5,46.0,47.0,Low
RIMAC Fitness Gym,Sunday,81,20:15,47.8,5,47.0,51.0,Low
RIMAC Fitness Gym,Sunday,82,20:30,50.8,5,51.0,55.0,Low
RIMAC Fitness Gym,Sunday,83,20:45,53.8,5,57.0,59.0,Low
RIMAC Fitness Gym,Sunday,84,21:00,54.2,5,52.0,61.0,Low
RIMAC Fitness Gym,Sunday,85,21:15,60.2,5,58.0,67.0,Low
RIMAC Fitness Gym,Sunday,86,21:30,56.8,5,61.0,62.0,Low
RIMAC Fitness Gym,Sunday,87,21:45,58.0,5,60.0,61.0,Low
RIMAC Fitness Gym,Sunday,88,22:00,53.6,5,54.0,57.0,Low
RIMAC Fitness Gym,Sunday,89,22:15,50.4,5,51.0,57.0,Low
RIMAC Fitness Gym,Sunday,90,22:30,41.8,5,44.0,45.0,Low
RIMAC Fitness Gym,Sunday,91,22:45,31.6,5,31.0,37.0,Low
