facility_name,date,day_of_week,bucket_index_15,time_bucket_15,bucket_15_minute,avg_percent_full,avg_people,capacity,sample_count_within_bucket,source_first_timestamp
RIMAC Fitness Gym,2026-04-20,Monday,47,11:45,45,85.0,128.0,150,1,2026-04-20T11:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,48,12:00,0,89.0,133.0,150,1,2026-04-20T12:00:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,49,12:15,15,88.0,132.0,150,1,2026-04-20T12:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,50,12:30,30,82.0,123.0,150,1,2026-04-20T12:30:05-07:00
RIMAC Fitness Gym,2026-04-20,Monday,51,12:45,45,85.0,127.0,150,1,2026-04-20T12:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,52,13:00,0,77.0,116.0,150,1,2026-04-20T13:00:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,53,13:15,15,93.0,140.0,150,1,2026-04-20T13:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,54,13:30,30,93.0,140.0,150,1,2026-04-20T13:30:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,55,13:45,45,89.0,133.0,150,1,2026-04-20T13:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,56,14:00,0,85.0,128.0,150,1,2026-04-20T14:00:06-07:00
RIMAC Fitness Gym,2026-04-20,Monday,57,14:15,15,87.0,131.0,150,1,2026-04-20T14:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,58,14:30,30,87.0,130.0,150,1,2026-04-20T14:30:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,59,14:45,45,89.0,134.0,150,1,2026-04-20T14:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,60,15:00,0,87.0,130.0,150,1,2026-04-20T15:00:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,61,15:15,15,89.0,133.0,150,1,2026-04-20T15:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,62,15:30,30,108.0,162.0,150,1,2026-04-20T15:30:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,63,15:45,45,95.0,143.0,150,1,2026-04-20T15:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,64,16:00,0,95.0,143.0,150,1,2026-04-20T16:00:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,65,16:15,15,101.0,151.0,150,1,2026-04-20T16:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,66,16:30,30,105.0,157.0,150,1,2026-04-20T16:30:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,67,16:45,45,98.0,147.0,150,1,2026-04-20T16:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,68,17:00,0,95.0,142.0,150,1,2026-04-20T17:00:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,69,17:15,15,97.0,145.0,150,1,2026-04-20T17:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,70,17:30,30,103.0,155.0,150,1,2026-04-20T17:30:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,71,17:45,45,112.0,168.0,150,1,2026-04-20T17:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,72,18:00,0,99.0,148.0,150,1,2026-04-20T18:00:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,73,18:15,15,86.0,129.0,150,1,2026-04-20T18:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,74,18:30,30,70.0,105.0,150,1,2026-04-20T18:30:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,75,18:45,45,67.0,100.0,150,1,2026-04-20T18:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,76,19:00,0,77.0,116.0,150,1,2026-04-20T19:00:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,77,19:15,15,80.0,120.0,150,1,2026-04-20T19:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,78,19:30,30,81.0,122.0,150,1,2026-04-20T19:30:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,79,19:45,45,76.0,114.0,150,1,2026-04-20T19:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,80,20:00,0,132.0,198.0,150,1,2026-04-20T20:00:05-07:00
RIMAC Fitness Gym,2026-04-20,Monday,81,20:15,15,91.0,136.0,150,1,2026-04-20T20:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,82,20:30,30,86.0,129.0,150,1,2026-04-20T20:30:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,83,20:45,45,89.0,133.0,150,1,2026-04-20T20:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,84,21:00,0,89.0,133.0,150,1,2026-04-20T21:00:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,85,21:15,15,103.0,155.0,150,1,2026-04-20T21:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,86,21:30,30,103.0,154.0,150,1,2026-04-20T21:30:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,87,21:45,45,99.0,149.0,150,1,2026-04-20T21:45:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,88,22:00,0,95.0,142.0,150,1,2026-04-20T22:00:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,89,22:15,15,89.0,133.0,150,1,2026-04-20T22:15:03-07:00
RIMAC Fitness Gym,2026-04-20,Monday,90,22:30,30,73.0,110.0,150,1,2026-04-20T22:30:04-07:00
RIMAC Fitness Gym,2026-04-20,Monday,91,22:45,45,53.0,79.0,150,1,2026-04-20T22:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,24,06:00,0,5.0,7.0,150,1,2026-04-21T06:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,25,06:15,15,22.0,33.0,150,1,2026-04-21T06:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,26,06:30,30,30.0,45.0,150,1,2026-04-21T06:30:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,27,06:45,45,39.0,59.0,150,1,2026-04-21T06:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,28,07:00,0,40.0,60.0,150,1,2026-04-21T07:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,29,07:15,15,42.0,63.0,150,1,2026-04-21T07:15:05-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,30,07:30,30,42.0,63.0,150,1,2026-04-21T07:30:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,31,07:45,45,44.0,66.0,150,1,2026-04-21T07:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,32,08:00,0,53.0,79.0,150,1,2026-04-21T08:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,33,08:15,15,56.0,84.0,150,1,2026-04-21T08:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,34,08:30,30,60.0,90.0,150,1,2026-04-21T08:30:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,35,08:45,45,63.0,95.0,150,1,2026-04-21T08:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,36,09:00,0,61.0,92.0,150,1,2026-04-21T09:00:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,37,09:15,15,53.0,79.0,150,1,2026-04-21T09:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,38,09:30,30,47.0,70.0,150,1,2026-04-21T09:30:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,39,09:45,45,71.0,106.0,150,1,2026-04-21T09:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,40,10:00,0,78.0,117.0,150,1,2026-04-21T10:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,41,10:15,15,78.0,117.0,150,1,2026-04-21T10:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,42,10:30,30,69.0,104.0,150,1,2026-04-21T10:30:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,43,10:45,45,61.0,91.0,150,1,2026-04-21T10:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,44,11:00,0,56.0,84.0,150,1,2026-04-21T11:00:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,45,11:15,15,66.0,99.0,150,1,2026-04-21T11:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,46,11:30,30,73.0,109.0,150,1,2026-04-21T11:30:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,47,11:45,45,72.0,108.0,150,1,2026-04-21T11:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,48,12:00,0,69.0,103.0,150,1,2026-04-21T12:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,50,12:30,30,80.0,120.0,150,1,2026-04-21T12:30:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,51,12:45,45,77.0,116.0,150,1,2026-04-21T12:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,52,13:00,0,65.0,97.0,150,1,2026-04-21T13:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,53,13:15,15,85.0,128.0,150,1,2026-04-21T13:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,54,13:30,30,77.0,115.0,150,1,2026-04-21T13:30:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,55,13:45,45,67.0,100.0,150,1,2026-04-21T13:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,56,14:00,0,55.0,82.0,150,1,2026-04-21T14:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,57,14:15,15,59.0,88.0,150,1,2026-04-21T14:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,58,14:30,30,71.0,106.0,150,1,2026-04-21T14:30:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,59,14:45,45,70.0,105.0,150,1,2026-04-21T14:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,60,15:00,0,65.0,97.0,150,1,2026-04-21T15:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,61,15:15,15,57.0,85.0,150,1,2026-04-21T15:15:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,62,15:30,30,63.0,94.0,150,1,2026-04-21T15:30:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,63,15:45,45,66.0,99.0,150,1,2026-04-21T15:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,64,16:00,0,73.0,110.0,150,1,2026-04-21T16:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,65,16:15,15,82.0,123.0,150,1,2026-04-21T16:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,66,16:30,30,75.0,113.0,150,1,2026-04-21T16:30:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,67,16:45,45,71.0,106.0,150,1,2026-04-21T16:45:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,68,17:00,0,73.0,110.0,150,1,2026-04-21T17:00:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,69,17:15,15,66.0,99.0,150,1,2026-04-21T17:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,70,17:30,30,71.0,107.0,150,1,2026-04-21T17:30:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,71,17:45,45,67.0,101.0,150,1,2026-04-21T17:45:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,72,18:00,0,76.0,114.0,150,1,2026-04-21T18:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,73,18:15,15,91.0,136.0,150,1,2026-04-21T18:15:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,74,18:30,30,83.0,125.0,150,1,2026-04-21T18:30:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,75,18:45,45,70.0,105.0,150,1,2026-04-21T18:45:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,76,19:00,0,62.0,93.0,150,1,2026-04-21T19:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,77,19:15,15,71.0,106.0,150,1,2026-04-21T19:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,78,19:30,30,65.0,97.0,150,1,2026-04-21T19:30:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,79,19:45,45,62.0,93.0,150,1,2026-04-21T19:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,80,20:00,0,53.0,79.0,150,1,2026-04-21T20:00:04-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,81,20:15,15,56.0,84.0,150,1,2026-04-21T20:15:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,82,20:30,30,69.0,104.0,150,1,2026-04-21T20:30:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,83,20:45,45,68.0,102.0,150,1,2026-04-21T20:45:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,84,21:00,0,75.0,113.0,150,1,2026-04-21T21:00:03-07:00
RIMAC Fitness Gym,2026-04-21,Tuesday,85,21:15,15,79.0,119.0,150,1,2026-04-21T21:15:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,64,16:00,0,72.0,108.0,150,1,2026-04-22T16:00:04-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,65,16:15,15,78.5,118.0,150,2,2026-04-22T16:15:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,66,16:30,30,85.0,128.0,150,1,2026-04-22T16:30:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,67,16:45,45,97.0,146.0,150,1,2026-04-22T16:45:04-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,68,17:00,0,83.0,124.0,150,1,2026-04-22T17:00:04-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,69,17:15,15,82.0,123.0,150,1,2026-04-22T17:15:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,70,17:30,30,86.0,129.0,150,1,2026-04-22T17:30:04-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,71,17:45,45,75.0,113.0,150,1,2026-04-22T17:45:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,72,18:00,0,80.0,120.0,150,1,2026-04-22T18:00:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,73,18:15,15,93.0,140.0,150,1,2026-04-22T18:15:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,74,18:30,30,89.0,134.0,150,1,2026-04-22T18:30:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,75,18:45,45,69.0,104.0,150,1,2026-04-22T18:45:04-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,76,19:00,0,58.0,87.0,150,1,2026-04-22T19:00:04-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,77,19:15,15,64.0,96.0,150,1,2026-04-22T19:15:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,78,19:30,30,59.0,88.0,150,1,2026-04-22T19:30:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,79,19:45,45,58.0,87.0,150,1,2026-04-22T19:45:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,80,20:00,0,70.0,105.0,150,1,2026-04-22T20:00:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,81,20:15,15,73.0,110.0,150,1,2026-04-22T20:15:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,82,20:30,30,82.0,123.0,150,1,2026-04-22T20:30:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,83,20:45,45,86.0,129.0,150,1,2026-04-22T20:45:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,84,21:00,0,71.0,106.0,150,1,2026-04-22T21:00:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,85,21:15,15,71.0,106.0,150,1,2026-04-22T21:15:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,86,21:30,30,74.0,111.0,150,1,2026-04-22T21:30:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,87,21:45,45,79.0,119.0,150,1,2026-04-22T21:45:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,88,22:00,0,73.0,109.0,150,1,2026-04-22T22:00:04-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,90,22:30,30,47.0,71.0,150,1,2026-04-22T22:30:03-07:00
RIMAC Fitness Gym,2026-04-22,Wednesday,91,22:45,45,29.0,44.0,150,1,2026-04-22T22:45:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,24,06:00,0,0.0,0.0,150,1,2026-04-23T06:00:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,25,06:15,15,13.0,20.0,150,1,2026-04-23T06:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,26,06:30,30,27.0,41.0,150,1,2026-04-23T06:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,27,06:45,45,23.0,35.0,150,1,2026-04-23T06:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,28,07:00,0,35.0,53.0,150,1,2026-04-23T07:00:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,29,07:15,15,25.0,37.0,150,1,2026-04-23T07:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,30,07:30,30,33.0,50.0,150,1,2026-04-23T07:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,31,07:45,45,37.0,56.0,150,1,2026-04-23T07:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,32,08:00,0,29.0,44.0,150,1,2026-04-23T08:00:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,33,08:15,15,32.0,48.0,150,1,2026-04-23T08:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,34,08:30,30,39.0,58.0,150,1,2026-04-23T08:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,35,08:45,45,38.0,57.0,150,1,2026-04-23T08:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,36,09:00,0,29.0,43.0,150,1,2026-04-23T09:00:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,37,09:15,15,29.0,44.0,150,1,2026-04-23T09:15:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,38,09:30,30,30.0,45.0,150,1,2026-04-23T09:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,39,09:45,45,44.0,66.0,150,1,2026-04-23T09:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,40,10:00,0,40.0,60.0,150,1,2026-04-23T10:00:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,41,10:15,15,49.0,73.0,150,1,2026-04-23T10:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,42,10:30,30,53.0,80.0,150,1,2026-04-23T10:30:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,43,10:45,45,33.0,50.0,150,1,2026-04-23T10:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,44,11:00,0,39.0,58.0,150,1,2026-04-23T11:00:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,45,11:15,15,53.0,80.0,150,1,2026-04-23T11:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,46,11:30,30,62.0,93.0,150,1,2026-04-23T11:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,47,11:45,45,69.0,103.0,150,1,2026-04-23T11:45:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,48,12:00,0,73.0,110.0,150,1,2026-04-23T12:00:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,49,12:15,15,68.0,102.0,150,1,2026-04-23T12:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,50,12:30,30,68.0,102.0,150,1,2026-04-23T12:30:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,51,12:45,45,69.0,103.0,150,1,2026-04-23T12:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,52,13:00,0,57.0,86.0,150,1,2026-04-23T13:00:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,53,13:15,15,59.0,88.0,150,1,2026-04-23T13:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,54,13:30,30,55.0,82.0,150,1,2026-04-23T13:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,55,13:45,45,45.0,68.0,150,1,2026-04-23T13:45:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,56,14:00,0,36.0,54.0,150,1,2026-04-23T14:00:06-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,57,14:15,15,51.0,77.0,150,1,2026-04-23T14:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,58,14:30,30,55.0,83.0,150,1,2026-04-23T14:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,59,14:45,45,55.0,83.0,150,1,2026-04-23T14:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,60,15:00,0,57.0,86.0,150,1,2026-04-23T15:00:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,61,15:15,15,49.0,74.0,150,1,2026-04-23T15:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,62,15:30,30,51.0,77.0,150,1,2026-04-23T15:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,63,15:45,45,48.0,72.0,150,1,2026-04-23T15:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,64,16:00,0,61.0,92.0,150,1,2026-04-23T16:00:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,65,16:15,15,63.0,95.0,150,1,2026-04-23T16:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,66,16:30,30,52.0,78.0,150,1,2026-04-23T16:30:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,67,16:45,45,47.0,71.0,150,1,2026-04-23T16:45:05-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,68,17:00,0,65.0,98.0,150,1,2026-04-23T17:00:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,69,17:15,15,69.0,103.0,150,1,2026-04-23T17:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,70,17:30,30,71.0,107.0,150,1,2026-04-23T17:30:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,71,17:45,45,65.0,97.0,150,1,2026-04-23T17:45:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,72,18:00,0,69.0,103.0,150,1,2026-04-23T18:00:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,73,18:15,15,62.0,93.0,150,1,2026-04-23T18:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,74,18:30,30,61.0,92.0,150,1,2026-04-23T18:30:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,75,18:45,45,59.0,89.0,150,1,2026-04-23T18:45:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,76,19:00,0,63.5,95.0,150,2,2026-04-23T19:00:05-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,77,19:15,15,68.0,101.5,150,2,2026-04-23T19:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,78,19:30,30,61.0,91.0,150,1,2026-04-23T19:30:07-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,79,19:45,45,63.0,95.0,150,1,2026-04-23T19:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,80,20:00,0,67.0,100.0,150,1,2026-04-23T20:00:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,81,20:15,15,73.0,109.0,150,1,2026-04-23T20:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,82,20:30,30,67.0,100.0,150,1,2026-04-23T20:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,83,20:45,45,73.0,110.0,150,1,2026-04-23T20:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,84,21:00,0,55.0,82.0,150,1,2026-04-23T21:00:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,85,21:15,15,54.0,81.0,150,1,2026-04-23T21:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,86,21:30,30,55.0,83.0,150,1,2026-04-23T21:30:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,87,21:45,45,65.0,98.0,150,1,2026-04-23T21:45:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,88,22:00,0,77.0,116.0,150,1,2026-04-23T22:00:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,89,22:15,15,61.0,91.0,150,1,2026-04-23T22:15:03-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,90,22:30,30,52.0,78.0,150,1,2026-04-23T22:30:04-07:00
RIMAC Fitness Gym,2026-04-23,Thursday,91,22:45,45,30.0,45.0,150,2,2026-04-23T22:45:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,24,06:00,0,0.0,0.0,150,1,2026-04-24T06:00:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,25,06:15,15,13.0,19.0,150,1,2026-04-24T06:15:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,26,06:30,30,25.0,37.0,150,1,2026-04-24T06:30:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,27,06:45,45,30.0,45.0,150,1,2026-04-24T06:45:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,28,07:00,0,27.0,41.0,150,1,2026-04-24T07:00:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,29,07:15,15,31.0,47.0,150,1,2026-04-24T07:15:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,30,07:30,30,33.0,50.0,150,1,2026-04-24T07:30:04-07:00
RIMAC Fitness Gym,2026-04-24,Friday,31,07:45,45,31.0,46.0,150,1,2026-04-24T07:45:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,32,08:00,0,33.0,50.0,150,1,2026-04-24T08:00:04-07:00
RIMAC Fitness Gym,2026-04-24,Friday,33,08:15,15,31.0,46.0,150,1,2026-04-24T08:15:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,34,08:30,30,32.0,48.0,150,1,2026-04-24T08:30:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,35,08:45,45,37.0,55.0,150,1,2026-04-24T08:45:04-07:00
RIMAC Fitness Gym,2026-04-24,Friday,36,09:00,0,43.0,64.0,150,1,2026-04-24T09:00:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,37,09:15,15,37.0,56.0,150,1,2026-04-24T09:15:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,38,09:30,30,35.0,53.0,150,1,2026-04-24T09:30:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,39,09:45,45,41.0,62.0,150,1,2026-04-24T09:45:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,40,10:00,0,41.0,62.0,150,1,2026-04-24T10:00:04-07:00
RIMAC Fitness Gym,2026-04-24,Friday,41,10:15,15,54.0,81.0,150,1,2026-04-24T10:15:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,42,10:30,30,59.0,88.0,150,1,2026-04-24T10:30:04-07:00
RIMAC Fitness Gym,2026-04-24,Friday,43,10:45,45,57.0,86.0,150,1,2026-04-24T10:45:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,44,11:00,0,52.0,78.0,150,1,2026-04-24T11:00:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,45,11:15,15,43.0,64.0,150,1,2026-04-24T11:15:03-07:00
RIMAC Fitness Gym,2026-04-24,Friday,46,11:30,30,60.0,90.0,150,1,2026-04-24T11:30:03-07:00
